OrderID,Date,Product,Category,Region,Channel,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,MarginPct
100596,2025-11-05,Goat Meat (kg),Livestock,Oyo,Retail Market,1,4579.55,3478.89,4579.55,3478.89,1100.66,24.0
100597,2025-11-05,"Ram (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,114870.39,83601.78,114870.39,83601.78,31268.61,27.2
100598,2025-11-05,Broiler Chicken,Poultry,Lagos,Distributor,8,3902.62,2542.16,31220.96,20337.28,10883.68,34.9
100599,2025-11-05,Goat Meat (kg),Livestock,Ogun,Distributor,1,4311.85,2878.99,4311.85,2878.99,1432.86,33.2
100600,2025-11-05,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,308287.15,196341.1,308287.15,196341.1,111946.05,36.3
100601,2025-11-05,Goat Meat (kg),Livestock,Ogun,Direct Farm Sale,1,4178.82,2788.55,4178.82,2788.55,1390.27,33.3
100602,2025-11-06,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,7,19045.55,11872.03,133318.85,83104.21,50214.64,37.7
100603,2025-11-06,Feed - Layer Mash (bag),Feed,Ibadan Metro,Online Order,15,15018.97,11634.41,225284.55,174516.15,50768.4,22.5
100604,2025-11-06,Goat Meat (kg),Livestock,Lagos,Retail Market,1,4409.52,3024.78,4409.52,3024.78,1384.74,31.4
100605,2025-11-06,"Ram (Live, per head)",Livestock,Ogun,Retail Market,1,108303.65,77194.18,108303.65,77194.18,31109.47,28.7
100606,2025-11-06,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,5,3810.84,2971.08,19054.2,14855.4,4198.8,22.0
100607,2025-11-06,Feed - Layer Mash (bag),Feed,Lagos,Online Order,6,15632.63,11234.05,93795.78,67404.3,26391.48,28.1
100608,2025-11-06,"Ram (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,115344.41,88870.63,115344.41,88870.63,26473.78,23.0
100609,2025-11-06,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,106351.31,70404.07,106351.31,70404.07,35947.24,33.8
100610,2025-11-06,Feed - Layer Mash (bag),Feed,Ogun,Distributor,4,14671.27,10015.76,58685.08,40063.04,18622.04,31.7
100611,2025-11-06,Layer Eggs (Crate),Poultry,Lagos,Distributor,2,3211.22,2041.61,6422.44,4083.22,2339.22,36.4
100612,2025-11-06,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,8,14577.45,10357.8,116619.6,82862.4,33757.2,28.9
100613,2025-11-07,Feed - Layer Mash (bag),Feed,Lagos,Distributor,1,15982.77,12251.21,15982.77,12251.21,3731.56,23.3
100614,2025-11-07,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,4686.01,2998.56,4686.01,2998.56,1687.45,36.0
100615,2025-11-07,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,5,3311.56,2477.94,16557.8,12389.7,4168.1,25.2
100616,2025-11-07,Turkey,Poultry,Ogun,Distributor,5,5460.96,4216.33,27304.8,21081.65,6223.15,22.8
100617,2025-11-07,Turkey,Poultry,Lagos,Retail Market,7,5068.76,3602.38,35481.32,25216.66,10264.66,28.9
100618,2025-11-07,"Cattle (Live, per head)",Livestock,Ogun,Distributor,1,321846.64,202354.79,321846.64,202354.79,119491.85,37.1
100619,2025-11-07,Turkey,Poultry,Lagos,Distributor,6,5048.71,3486.56,30292.26,20919.36,9372.9,30.9
100620,2025-11-08,"Cattle (Live, per head)",Livestock,Lagos,Online Order,1,328551.02,235510.08,328551.02,235510.08,93040.94,28.3
100621,2025-11-08,Goat Meat (kg),Livestock,Lagos,Distributor,1,4163.44,3127.32,4163.44,3127.32,1036.12,24.9
100622,2025-11-08,"Cattle (Live, per head)",Livestock,Ogun,Retail Market,1,327809.58,215136.06,327809.58,215136.06,112673.52,34.4
100623,2025-11-08,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,5,17265.03,12754.83,86325.15,63774.15,22551.0,26.1
100624,2025-11-08,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,322551.63,226390.34,322551.63,226390.34,96161.29,29.8
100625,2025-11-08,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,4,4933.61,3495.59,19734.44,13982.36,5752.08,29.1
100626,2025-11-08,Feed - Layer Mash (bag),Feed,Ogun,Retail Market,1,16315.05,10242.44,16315.05,10242.44,6072.61,37.2
100627,2025-11-09,Turkey,Poultry,Ogun,Distributor,8,5452.08,4040.43,43616.64,32323.44,11293.2,25.9
100628,2025-11-09,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,117840.95,85963.83,117840.95,85963.83,31877.12,27.1
100629,2025-11-09,Turkey,Poultry,Lagos,Online Order,4,5108.59,3716.92,20434.36,14867.68,5566.68,27.2
100630,2025-11-09,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,3,16989.38,11445.06,50968.14,34335.18,16632.96,32.6
100631,2025-11-09,"Ram (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,117532.72,83210.61,117532.72,83210.61,34322.11,29.2
100632,2025-11-10,Layer Eggs (Crate),Poultry,Ogun,Distributor,4,3386.52,2637.43,13546.08,10549.72,2996.36,22.1
100633,2025-11-10,"Cattle (Live, per head)",Livestock,Oyo,Online Order,1,336467.99,234982.27,336467.99,234982.27,101485.72,30.2
100634,2025-11-10,Broiler Chicken,Poultry,Lagos,Online Order,3,3878.32,2611.94,11634.96,7835.82,3799.14,32.7
100635,2025-11-10,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,6,17353.69,13417.03,104122.14,80502.18,23619.96,22.7
100636,2025-11-10,Turkey,Poultry,Lagos,Distributor,1,5187.19,3647.31,5187.19,3647.31,1539.88,29.7
100637,2025-11-10,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,114708.09,89363.69,114708.09,89363.69,25344.4,22.1
100638,2025-11-11,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,110658.71,76016.15,110658.71,76016.15,34642.56,31.3
100639,2025-11-11,"Ram (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,107250.1,77750.37,107250.1,77750.37,29499.73,27.5
100640,2025-11-11,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,8,17755.98,13225.26,142047.84,105802.08,36245.76,25.5
100641,2025-11-11,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,4574.58,3138.09,4574.58,3138.09,1436.49,31.4
100642,2025-11-11,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,326335.12,209281.7,326335.12,209281.7,117053.42,35.9
100643,2025-11-12,"Ram (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,105084.31,70510.56,105084.31,70510.56,34573.75,32.9
100644,2025-11-12,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,2,3097.27,2230.37,6194.54,4460.74,1733.8,28.0
100645,2025-11-12,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,8,3732.58,2386.88,29860.64,19095.04,10765.6,36.1
100646,2025-11-12,Layer Eggs (Crate),Poultry,Ibadan Metro,Distributor,1,3238.86,2396.68,3238.86,2396.68,842.18,26.0
100647,2025-11-12,Turkey,Poultry,Lagos,Direct Farm Sale,3,5175.08,3569.56,15525.24,10708.68,4816.56,31.0
100648,2025-11-13,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,333083.0,242158.08,333083.0,242158.08,90924.92,27.3
100649,2025-11-13,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,3,3762.66,2758.49,11287.98,8275.47,3012.51,26.7
100650,2025-11-13,"Cattle (Live, per head)",Livestock,Ogun,Retail Market,1,334325.73,257122.72,334325.73,257122.72,77203.01,23.1
100651,2025-11-13,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,6,3082.91,1979.29,18497.46,11875.74,6621.72,35.8
100652,2025-11-13,Turkey,Poultry,Lagos,Direct Farm Sale,2,5252.66,3823.85,10505.32,7647.7,2857.62,27.2
100653,2025-11-13,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,17,3318.69,2484.37,56417.73,42234.29,14183.44,25.1
100654,2025-11-13,"Cattle (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,338629.95,251445.4,338629.95,251445.4,87184.55,25.7
100655,2025-11-13,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,5,3583.29,2775.02,17916.45,13875.1,4041.35,22.6
100656,2025-11-13,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,1,3329.09,2460.98,3329.09,2460.98,868.11,26.1
100657,2025-11-14,Turkey,Poultry,Oyo,Online Order,5,5462.79,3458.96,27313.95,17294.8,10019.15,36.7
100658,2025-11-14,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,8,15929.96,10250.47,127439.68,82003.76,45435.92,35.7
100659,2025-11-14,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,3,14527.11,10562.62,43581.33,31687.86,11893.47,27.3
100660,2025-11-14,Turkey,Poultry,Ogun,Direct Farm Sale,9,5008.62,3868.57,45077.58,34817.13,10260.45,22.8
100661,2025-11-14,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,345398.01,262295.34,345398.01,262295.34,83102.67,24.1
100662,2025-11-14,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,2,15812.33,11680.83,31624.66,23361.66,8263.0,26.1
100663,2025-11-14,Feed - Layer Mash (bag),Feed,Ogun,Distributor,1,16314.42,10683.24,16314.42,10683.24,5631.18,34.5
100664,2025-11-14,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,9,18205.71,11838.65,163851.39,106547.85,57303.54,35.0
100665,2025-11-14,Goat Meat (kg),Livestock,Ogun,Direct Farm Sale,1,4422.6,3303.2,4422.6,3303.2,1119.4,25.3
100666,2025-11-14,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,11,16156.17,11891.9,177717.87,130810.9,46906.97,26.4
100667,2025-11-14,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,10,17098.08,11557.74,170980.8,115577.4,55403.4,32.4
100668,2025-11-14,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,9,3117.29,1938.06,28055.61,17442.54,10613.07,37.8
100669,2025-11-15,Broiler Chicken,Poultry,Ogun,Retail Market,2,3719.88,2550.77,7439.76,5101.54,2338.22,31.4
100670,2025-11-15,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,113001.33,77635.89,113001.33,77635.89,35365.44,31.3
100671,2025-11-15,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,5,3645.06,2753.13,18225.3,13765.65,4459.65,24.5
100672,2025-11-15,"Cattle (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,308191.11,201149.78,308191.11,201149.78,107041.33,34.7
100673,2025-11-15,"Cattle (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,329083.05,231041.54,329083.05,231041.54,98041.51,29.8
100674,2025-11-15,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,105496.96,66549.25,105496.96,66549.25,38947.71,36.9
100675,2025-11-15,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,7,3187.8,2099.96,22314.6,14699.72,7614.88,34.1
100676,2025-11-15,Turkey,Poultry,Lagos,Distributor,3,5585.19,3670.79,16755.57,11012.37,5743.2,34.3
100677,2025-11-15,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,6,17121.83,11854.34,102730.98,71126.04,31604.94,30.8
100678,2025-11-15,Broiler Chicken,Poultry,Ogun,Retail Market,10,3500.74,2606.26,35007.4,26062.6,8944.8,25.6
100679,2025-11-15,Layer Eggs (Crate),Poultry,Lagos,Retail Market,5,3294.43,2189.84,16472.15,10949.2,5522.95,33.5
100680,2025-11-15,Layer Eggs (Crate),Poultry,Ogun,Online Order,2,3227.9,2122.54,6455.8,4245.08,2210.72,34.2
100681,2025-11-16,Broiler Chicken,Poultry,Lagos,Distributor,11,3700.83,2330.89,40709.13,25639.79,15069.34,37.0
100682,2025-11-16,Goat Meat (kg),Livestock,Lagos,Distributor,1,4649.1,3555.85,4649.1,3555.85,1093.25,23.5
100683,2025-11-16,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,341062.31,229975.47,341062.31,229975.47,111086.84,32.6
100684,2025-11-16,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,2,3110.28,2244.33,6220.56,4488.66,1731.9,27.8
100685,2025-11-17,Turkey,Poultry,Ogun,Retail Market,3,5212.31,3634.32,15636.93,10902.96,4733.97,30.3
100686,2025-11-17,Layer Eggs (Crate),Poultry,Ogun,Retail Market,2,3216.83,2196.87,6433.66,4393.74,2039.92,31.7
100687,2025-11-17,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,113742.53,74055.92,113742.53,74055.92,39686.61,34.9
100688,2025-11-17,Broiler Chicken,Poultry,Ogun,Retail Market,2,3804.82,2453.82,7609.64,4907.64,2702.0,35.5
100689,2025-11-17,"Cattle (Live, per head)",Livestock,Lagos,Retail Market,1,315130.5,204757.25,315130.5,204757.25,110373.25,35.0
100690,2025-11-17,Feed - Broiler Starter (bag),Feed,Lagos,Online Order,4,17348.76,11844.95,69395.04,47379.8,22015.24,31.7
100691,2025-11-18,Broiler Chicken,Poultry,Ogun,Retail Market,6,3829.23,2940.28,22975.38,17641.68,5333.7,23.2
100692,2025-11-18,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,1,3781.35,2837.15,3781.35,2837.15,944.2,25.0
100693,2025-11-18,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,117531.87,85239.1,117531.87,85239.1,32292.77,27.5
100694,2025-11-18,Turkey,Poultry,Ogun,Distributor,12,5160.12,3879.58,61921.44,46554.96,15366.48,24.8
100695,2025-11-18,Broiler Chicken,Poultry,Lagos,Distributor,1,3693.63,2407.86,3693.63,2407.86,1285.77,34.8
100696,2025-11-18,Goat Meat (kg),Livestock,Lagos,Retail Market,1,4331.08,2723.9,4331.08,2723.9,1607.18,37.1
100697,2025-11-18,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,314361.97,222341.45,314361.97,222341.45,92020.52,29.3
100698,2025-11-18,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,116723.51,72481.51,116723.51,72481.51,44242.0,37.9
100699,2025-11-18,Broiler Chicken,Poultry,Lagos,Retail Market,3,3549.34,2524.52,10648.02,7573.56,3074.46,28.9
100700,2025-11-18,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,111551.68,84948.46,111551.68,84948.46,26603.22,23.8
100701,2025-11-19,Turkey,Poultry,Lagos,Direct Farm Sale,1,4974.85,3472.35,4974.85,3472.35,1502.5,30.2
100702,2025-11-19,Layer Eggs (Crate),Poultry,Lagos,Online Order,4,3263.72,2207.14,13054.88,8828.56,4226.32,32.4
100703,2025-11-19,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,1,3392.33,2555.34,3392.33,2555.34,836.99,24.7
100704,2025-11-19,Feed - Layer Mash (bag),Feed,Oyo,Online Order,2,15884.53,11894.58,31769.06,23789.16,7979.9,25.1
100705,2025-11-19,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,306738.17,193245.39,306738.17,193245.39,113492.78,37.0
100706,2025-11-19,Feed - Layer Mash (bag),Feed,Ogun,Retail Market,12,15899.81,11246.12,190797.72,134953.44,55844.28,29.3
100707,2025-11-19,Layer Eggs (Crate),Poultry,Ogun,Distributor,1,3218.27,2049.97,3218.27,2049.97,1168.3,36.3
100708,2025-11-19,Goat Meat (kg),Livestock,Oyo,Online Order,1,4394.14,3058.39,4394.14,3058.39,1335.75,30.4
100709,2025-11-19,Goat Meat (kg),Livestock,Ibadan Metro,Distributor,1,4502.75,3282.09,4502.75,3282.09,1220.66,27.1
100710,2025-11-19,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,4152.04,2600.35,4152.04,2600.35,1551.69,37.4
100711,2025-11-19,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,2,3905.97,3008.36,7811.94,6016.72,1795.22,23.0
100712,2025-11-20,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,341671.35,230423.4,341671.35,230423.4,111247.95,32.6
100713,2025-11-20,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,3,5373.98,3567.57,16121.94,10702.71,5419.23,33.6
100714,2025-11-20,Turkey,Poultry,Lagos,Retail Market,19,5058.7,3169.98,96115.3,60229.62,35885.68,37.3
100715,2025-11-20,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,344771.07,254509.65,344771.07,254509.65,90261.42,26.2
100716,2025-11-20,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Retail Market,7,18156.3,12009.02,127094.1,84063.14,43030.96,33.9
100717,2025-11-20,Broiler Chicken,Poultry,Oyo,Direct Farm Sale,7,3523.42,2282.94,24663.94,15980.58,8683.36,35.2
100718,2025-11-20,Layer Eggs (Crate),Poultry,Lagos,Distributor,7,3363.59,2581.95,23545.13,18073.65,5471.48,23.2
100719,2025-11-20,Broiler Chicken,Poultry,Oyo,Direct Farm Sale,4,3615.04,2477.25,14460.16,9909.0,4551.16,31.5
100720,2025-11-20,Layer Eggs (Crate),Poultry,Lagos,Distributor,1,3396.05,2206.5,3396.05,2206.5,1189.55,35.0
100721,2025-11-20,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,341732.2,252879.3,341732.2,252879.3,88852.9,26.0
100722,2025-11-20,"Ram (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,117036.55,89839.97,117036.55,89839.97,27196.58,23.2
100723,2025-11-21,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,11,3581.92,2382.03,39401.12,26202.33,13198.79,33.5
100724,2025-11-21,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,1,17179.75,12953.46,17179.75,12953.46,4226.29,24.6
100725,2025-11-21,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,3,15341.1,11455.35,46023.3,34366.05,11657.25,25.3
100726,2025-11-21,Broiler Chicken,Poultry,Lagos,Retail Market,10,3517.6,2427.37,35176.0,24273.7,10902.3,31.0
100727,2025-11-21,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,322361.93,231673.15,322361.93,231673.15,90688.78,28.1
100728,2025-11-21,Turkey,Poultry,Ogun,Distributor,1,5163.01,3283.26,5163.01,3283.26,1879.75,36.4
100729,2025-11-21,Goat Meat (kg),Livestock,Ibadan Metro,Retail Market,1,4472.27,3142.49,4472.27,3142.49,1329.78,29.7
100730,2025-11-22,Layer Eggs (Crate),Poultry,Lagos,Distributor,1,3314.5,2344.76,3314.5,2344.76,969.74,29.3
100731,2025-11-22,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,327470.68,208395.38,327470.68,208395.38,119075.3,36.4
100732,2025-11-22,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,4,17118.47,12484.47,68473.88,49937.88,18536.0,27.1
100733,2025-11-22,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,6,3371.35,2522.87,20228.1,15137.22,5090.88,25.2
100734,2025-11-22,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,6,17651.38,11513.77,105908.28,69082.62,36825.66,34.8
100735,2025-11-22,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,8,18383.14,11853.03,147065.12,94824.24,52240.88,35.5
100736,2025-11-22,"Ram (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,112545.07,70504.24,112545.07,70504.24,42040.83,37.4
100737,2025-11-22,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,324436.84,245132.51,324436.84,245132.51,79304.33,24.4
100738,2025-11-23,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,9,16058.07,10299.51,144522.63,92695.59,51827.04,35.9
100739,2025-11-23,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,110719.99,83049.96,110719.99,83049.96,27670.03,25.0
100740,2025-11-23,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,5,5387.72,4000.12,26938.6,20000.6,6938.0,25.8
100741,2025-11-23,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,2,14899.07,9722.51,29798.14,19445.02,10353.12,34.7
100742,2025-11-23,"Ram (Live, per head)",Livestock,Ibadan Metro,Distributor,1,113980.3,88478.21,113980.3,88478.21,25502.09,22.4
100743,2025-11-23,Goat Meat (kg),Livestock,Lagos,Distributor,1,4515.3,3413.93,4515.3,3413.93,1101.37,24.4
100744,2025-11-23,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,1,5424.98,3705.27,5424.98,3705.27,1719.71,31.7
100745,2025-11-23,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,6,3634.37,2468.09,21806.22,14808.54,6997.68,32.1
100746,2025-11-24,Goat Meat (kg),Livestock,Oyo,Distributor,1,4438.18,2756.89,4438.18,2756.89,1681.29,37.9
100747,2025-11-24,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,4,15901.7,10649.6,63606.8,42598.4,21008.4,33.0
100748,2025-11-24,Turkey,Poultry,Ogun,Online Order,7,5497.75,3810.5,38484.25,26673.5,11810.75,30.7
100749,2025-11-24,Feed - Layer Mash (bag),Feed,Lagos,Distributor,14,15780.91,11964.81,220932.74,167507.34,53425.4,24.2
100750,2025-11-24,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,12,3404.96,2414.9,40859.52,28978.8,11880.72,29.1
100751,2025-11-24,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,5,18441.89,13248.84,92209.45,66244.2,25965.25,28.2
100752,2025-11-24,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,114866.13,79884.82,114866.13,79884.82,34981.31,30.5
100753,2025-11-24,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,1,18835.16,11699.32,18835.16,11699.32,7135.84,37.9
100754,2025-11-25,Broiler Chicken,Poultry,Oyo,Direct Farm Sale,4,3700.92,2310.62,14803.68,9242.48,5561.2,37.6
100755,2025-11-25,Goat Meat (kg),Livestock,Ogun,Direct Farm Sale,1,4497.76,3197.68,4497.76,3197.68,1300.08,28.9
100756,2025-11-25,Turkey,Poultry,Ogun,Distributor,1,5513.26,4206.78,5513.26,4206.78,1306.48,23.7
100757,2025-11-25,Layer Eggs (Crate),Poultry,Ogun,Online Order,5,3168.97,2204.21,15844.85,11021.05,4823.8,30.4
100758,2025-11-25,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,2,19248.2,12103.16,38496.4,24206.32,14290.08,37.1
100759,2025-11-25,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,336457.87,227862.98,336457.87,227862.98,108594.89,32.3
100760,2025-11-25,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,309540.44,206932.48,309540.44,206932.48,102607.96,33.1
100761,2025-11-26,Feed - Broiler Starter (bag),Feed,Ogun,Online Order,16,17427.65,13223.2,278842.4,211571.2,67271.2,24.1
100762,2025-11-26,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,109548.68,70885.22,109548.68,70885.22,38663.46,35.3
100763,2025-11-26,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,115788.79,72883.02,115788.79,72883.02,42905.77,37.1
100764,2025-11-26,Goat Meat (kg),Livestock,Ogun,Retail Market,1,4444.17,3459.54,4444.17,3459.54,984.63,22.2
100765,2025-11-26,Goat Meat (kg),Livestock,Lagos,Retail Market,1,4615.75,2871.85,4615.75,2871.85,1743.9,37.8
100766,2025-11-26,Broiler Chicken,Poultry,Lagos,Distributor,6,3727.63,2784.7,22365.78,16708.2,5657.58,25.3
100767,2025-11-26,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,113807.22,73974.77,113807.22,73974.77,39832.45,35.0
100768,2025-11-26,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,306280.38,221663.57,306280.38,221663.57,84616.81,27.6
100769,2025-11-27,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,113987.28,72941.32,113987.28,72941.32,41045.96,36.0
100770,2025-11-27,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,8,5214.57,3500.85,41716.56,28006.8,13709.76,32.9
100771,2025-11-27,Turkey,Poultry,Lagos,Direct Farm Sale,3,5071.2,3230.49,15213.6,9691.47,5522.13,36.3
100772,2025-11-27,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,4,17379.26,11635.68,69517.04,46542.72,22974.32,33.0
100773,2025-11-27,Goat Meat (kg),Livestock,Ogun,Retail Market,1,4448.33,3214.2,4448.33,3214.2,1234.13,27.7
100774,2025-11-27,Broiler Chicken,Poultry,Lagos,Retail Market,1,3786.54,2401.32,3786.54,2401.32,1385.22,36.6
100775,2025-11-27,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,14,17900.95,11985.53,250613.3,167797.42,82815.88,33.0
100776,2025-11-27,Turkey,Poultry,Lagos,Online Order,2,5050.19,3412.17,10100.38,6824.34,3276.04,32.4
100777,2025-11-27,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,6,18695.62,13752.23,112173.72,82513.38,29660.34,26.4
100778,2025-11-27,Broiler Chicken,Poultry,Lagos,Distributor,3,3963.14,3062.5,11889.42,9187.5,2701.92,22.7
100779,2025-11-27,Turkey,Poultry,Ogun,Direct Farm Sale,2,5207.03,3304.58,10414.06,6609.16,3804.9,36.5
100780,2025-11-28,Goat Meat (kg),Livestock,Oyo,Retail Market,1,4324.26,3242.59,4324.26,3242.59,1081.67,25.0
