VisitID,Date,Territory,Region,Rep,DealSize,Converted
6736,2025-11-30,Lagos Mainland,Lagos,Rep 16,0.0,0
6737,2025-11-30,Lagos Mainland,Lagos,Rep 14,145394.64,1
6738,2025-11-30,Lagos Mainland,Lagos,Rep 15,86706.2,1
6739,2025-11-30,Lagos Island,Lagos,Rep 19,195766.11,1
6740,2025-11-30,Lagos Island,Lagos,Rep 06,0.0,0
6741,2025-11-30,Lagos Island,Lagos,Rep 11,0.0,0
6742,2025-11-30,Lagos Island,Lagos,Rep 10,0.0,0
6743,2025-11-30,Lagos Island,Lagos,Rep 14,0.0,0
6744,2025-12-01,Lagos Mainland,Lagos,Rep 07,81977.87,1
6745,2025-12-01,Lagos Mainland,Lagos,Rep 07,0.0,0
6746,2025-12-01,Lagos Mainland,Lagos,Rep 01,145650.98,1
6747,2025-12-01,Lagos Mainland,Lagos,Rep 11,0.0,0
6748,2025-12-01,Lagos Island,Lagos,Rep 08,12321.77,1
6749,2025-12-01,Lagos Island,Lagos,Rep 13,0.0,0
6750,2025-12-01,Lagos Island,Lagos,Rep 16,67171.94,1
6751,2025-12-01,Lagos Island,Lagos,Rep 08,199769.42,1
6752,2025-12-01,Lagos Island,Lagos,Rep 16,0.0,0
6753,2025-12-01,Abeokuta,Ogun,Rep 10,103150.18,1
6754,2025-12-01,Abeokuta,Ogun,Rep 10,0.0,0
6755,2025-12-01,Ibadan South,Oyo,Rep 09,0.0,0
6756,2025-12-01,Ibadan South,Oyo,Rep 20,132534.67,1
6757,2025-12-01,Ibadan South,Oyo,Rep 20,187380.65,1
6758,2025-12-01,Ibadan South,Oyo,Rep 03,0.0,0
6759,2025-12-01,Ibadan South,Oyo,Rep 14,181664.83,1
6760,2025-12-01,Ogbomosho,Oyo,Rep 08,0.0,0
6761,2025-12-01,Ogbomosho,Oyo,Rep 13,0.0,0
6762,2025-12-02,Lagos Mainland,Lagos,Rep 09,0.0,0
6763,2025-12-02,Lagos Mainland,Lagos,Rep 04,0.0,0
6764,2025-12-02,Lagos Mainland,Lagos,Rep 17,0.0,0
6765,2025-12-02,Lagos Mainland,Lagos,Rep 22,51901.24,1
6766,2025-12-02,Lagos Mainland,Lagos,Rep 14,0.0,0
6767,2025-12-02,Lagos Island,Lagos,Rep 17,0.0,0
6768,2025-12-02,Lagos Island,Lagos,Rep 14,193438.31,1
6769,2025-12-02,Lagos Island,Lagos,Rep 11,278654.19,1
6770,2025-12-02,Lagos Island,Lagos,Rep 03,112100.87,1
6771,2025-12-02,Lagos Island,Lagos,Rep 01,0.0,0
6772,2025-12-02,Lagos Island,Lagos,Rep 16,0.0,0
6773,2025-12-02,Lagos Island,Lagos,Rep 05,0.0,0
6774,2025-12-02,Lekki-Ajah,Lagos,Rep 19,161252.46,1
6775,2025-12-02,Lekki-Ajah,Lagos,Rep 06,0.0,0
6776,2025-12-02,Lekki-Ajah,Lagos,Rep 08,0.0,0
6777,2025-12-02,Lekki-Ajah,Lagos,Rep 02,96548.83,1
6778,2025-12-02,Ibadan North,Oyo,Rep 06,0.0,0
6779,2025-12-02,Ibadan North,Oyo,Rep 22,0.0,0
6780,2025-12-02,Ibadan North,Oyo,Rep 19,0.0,0
6781,2025-12-02,Ibadan North,Oyo,Rep 04,229502.13,1
6782,2025-12-02,Ibadan South,Oyo,Rep 13,208059.82,1
6783,2025-12-03,Lagos Island,Lagos,Rep 19,0.0,0
6784,2025-12-03,Lagos Island,Lagos,Rep 07,73972.44,1
6785,2025-12-03,Lagos Island,Lagos,Rep 17,0.0,0
6786,2025-12-03,Lagos Island,Lagos,Rep 21,0.0,0
6787,2025-12-03,Lagos Island,Lagos,Rep 10,125983.26,1
6788,2025-12-03,Abeokuta,Ogun,Rep 09,0.0,0
6789,2025-12-03,Abeokuta,Ogun,Rep 01,0.0,0
6790,2025-12-03,Abeokuta,Ogun,Rep 13,0.0,0
6791,2025-12-03,Sagamu,Ogun,Rep 22,156597.07,1
6792,2025-12-03,Ibadan North,Oyo,Rep 04,0.0,0
6793,2025-12-03,Ibadan North,Oyo,Rep 20,0.0,0
6794,2025-12-03,Ibadan North,Oyo,Rep 03,0.0,0
6795,2025-12-03,Ibadan North,Oyo,Rep 20,125868.29,1
6796,2025-12-03,Ibadan South,Oyo,Rep 20,94623.64,1
6797,2025-12-03,Ibadan South,Oyo,Rep 01,0.0,0
6798,2025-12-03,Ibadan South,Oyo,Rep 16,0.0,0
6799,2025-12-03,Ibadan South,Oyo,Rep 18,203844.4,1
6800,2025-12-03,Ibadan South,Oyo,Rep 07,0.0,0
6801,2025-12-04,Lekki-Ajah,Lagos,Rep 10,191324.65,1
6802,2025-12-04,Lekki-Ajah,Lagos,Rep 20,0.0,0
6803,2025-12-04,Lekki-Ajah,Lagos,Rep 06,0.0,0
6804,2025-12-04,Ibadan North,Oyo,Rep 07,0.0,0
6805,2025-12-04,Ibadan North,Oyo,Rep 01,41879.63,1
6806,2025-12-04,Ibadan North,Oyo,Rep 03,0.0,0
6807,2025-12-04,Ibadan North,Oyo,Rep 20,139032.19,1
6808,2025-12-04,Ibadan North,Oyo,Rep 04,72989.61,1
6809,2025-12-04,Ibadan North,Oyo,Rep 17,0.0,0
6810,2025-12-04,Ibadan North,Oyo,Rep 22,0.0,0
6811,2025-12-04,Ibadan South,Oyo,Rep 10,0.0,0
6812,2025-12-04,Ibadan South,Oyo,Rep 17,0.0,0
6813,2025-12-04,Ibadan South,Oyo,Rep 17,0.0,0
6814,2025-12-04,Ibadan South,Oyo,Rep 11,78473.86,1
6815,2025-12-04,Ibadan South,Oyo,Rep 10,0.0,0
6816,2025-12-04,Ogbomosho,Oyo,Rep 15,0.0,0
6817,2025-12-05,Lagos Mainland,Lagos,Rep 11,362226.64,1
6818,2025-12-05,Lagos Mainland,Lagos,Rep 18,0.0,0
6819,2025-12-05,Lagos Mainland,Lagos,Rep 17,0.0,0
6820,2025-12-05,Lagos Mainland,Lagos,Rep 09,0.0,0
6821,2025-12-05,Lagos Mainland,Lagos,Rep 15,160154.08,1
6822,2025-12-05,Lagos Mainland,Lagos,Rep 06,127327.54,1
6823,2025-12-05,Lagos Mainland,Lagos,Rep 02,0.0,0
6824,2025-12-05,Lagos Mainland,Lagos,Rep 13,132191.6,1
6825,2025-12-05,Lagos Mainland,Lagos,Rep 02,0.0,0
6826,2025-12-05,Lagos Island,Lagos,Rep 04,0.0,0
6827,2025-12-05,Lagos Island,Lagos,Rep 04,0.0,0
6828,2025-12-05,Lagos Island,Lagos,Rep 06,0.0,0
6829,2025-12-05,Lagos Island,Lagos,Rep 15,0.0,0
6830,2025-12-05,Lagos Island,Lagos,Rep 06,73486.39,1
6831,2025-12-05,Lagos Island,Lagos,Rep 01,0.0,0
6832,2025-12-05,Ibadan North,Oyo,Rep 09,0.0,0
6833,2025-12-05,Ibadan North,Oyo,Rep 12,0.0,0
6834,2025-12-05,Ibadan North,Oyo,Rep 16,77037.26,1
6835,2025-12-05,Ibadan North,Oyo,Rep 06,0.0,0
6836,2025-12-05,Ibadan North,Oyo,Rep 14,0.0,0
6837,2025-12-05,Ogbomosho,Oyo,Rep 10,0.0,0
6838,2025-12-06,Lagos Island,Lagos,Rep 02,103898.66,1
6839,2025-12-06,Lagos Island,Lagos,Rep 16,156301.84,1
6840,2025-12-06,Lagos Island,Lagos,Rep 09,0.0,0
6841,2025-12-06,Lagos Island,Lagos,Rep 14,0.0,0
6842,2025-12-06,Lekki-Ajah,Lagos,Rep 17,222040.55,1
6843,2025-12-06,Lekki-Ajah,Lagos,Rep 05,232475.43,1
6844,2025-12-06,Lekki-Ajah,Lagos,Rep 09,0.0,0
6845,2025-12-06,Abeokuta,Ogun,Rep 01,0.0,0
6846,2025-12-06,Abeokuta,Ogun,Rep 08,0.0,0
6847,2025-12-06,Abeokuta,Ogun,Rep 17,0.0,0
6848,2025-12-06,Abeokuta,Ogun,Rep 12,0.0,0
6849,2025-12-06,Abeokuta,Ogun,Rep 02,0.0,0
6850,2025-12-06,Ibadan North,Oyo,Rep 09,0.0,0
6851,2025-12-06,Ibadan North,Oyo,Rep 05,68746.41,1
6852,2025-12-06,Ibadan North,Oyo,Rep 16,0.0,0
6853,2025-12-06,Ibadan North,Oyo,Rep 06,0.0,0
6854,2025-12-06,Ibadan North,Oyo,Rep 16,56380.87,1
6855,2025-12-06,Ibadan South,Oyo,Rep 19,0.0,0
6856,2025-12-06,Ibadan South,Oyo,Rep 19,0.0,0
6857,2025-12-06,Ibadan South,Oyo,Rep 09,230336.18,1
6858,2025-12-06,Ibadan South,Oyo,Rep 06,0.0,0
6859,2025-12-07,Lagos Mainland,Lagos,Rep 04,69903.89,1
6860,2025-12-07,Lagos Mainland,Lagos,Rep 18,0.0,0
6861,2025-12-07,Lagos Mainland,Lagos,Rep 21,62307.22,1
6862,2025-12-07,Lagos Island,Lagos,Rep 09,0.0,0
6863,2025-12-07,Lagos Island,Lagos,Rep 08,0.0,0
6864,2025-12-07,Abeokuta,Ogun,Rep 03,0.0,0
6865,2025-12-07,Abeokuta,Ogun,Rep 01,0.0,0
6866,2025-12-07,Abeokuta,Ogun,Rep 05,0.0,0
6867,2025-12-07,Abeokuta,Ogun,Rep 15,0.0,0
6868,2025-12-07,Abeokuta,Ogun,Rep 07,0.0,0
6869,2025-12-07,Abeokuta,Ogun,Rep 06,0.0,0
6870,2025-12-07,Abeokuta,Ogun,Rep 09,0.0,0
6871,2025-12-07,Sagamu,Ogun,Rep 01,0.0,0
6872,2025-12-07,Ibadan North,Oyo,Rep 01,0.0,0
6873,2025-12-07,Ibadan North,Oyo,Rep 06,67464.66,1
6874,2025-12-08,Lagos Mainland,Lagos,Rep 08,32960.62,1
6875,2025-12-08,Lagos Mainland,Lagos,Rep 04,86836.57,1
6876,2025-12-08,Lagos Mainland,Lagos,Rep 12,0.0,0
6877,2025-12-08,Lagos Mainland,Lagos,Rep 12,138782.19,1
6878,2025-12-08,Lagos Mainland,Lagos,Rep 21,118605.75,1
6879,2025-12-08,Lagos Mainland,Lagos,Rep 17,0.0,0
6880,2025-12-08,Lagos Mainland,Lagos,Rep 04,0.0,0
6881,2025-12-08,Lagos Mainland,Lagos,Rep 02,0.0,0
6882,2025-12-08,Lagos Mainland,Lagos,Rep 07,57306.58,1
6883,2025-12-08,Lekki-Ajah,Lagos,Rep 19,0.0,0
6884,2025-12-08,Lekki-Ajah,Lagos,Rep 21,132278.38,1
6885,2025-12-08,Lekki-Ajah,Lagos,Rep 01,0.0,0
6886,2025-12-08,Lekki-Ajah,Lagos,Rep 02,89603.57,1
6887,2025-12-08,Lekki-Ajah,Lagos,Rep 10,0.0,0
6888,2025-12-08,Abeokuta,Ogun,Rep 03,0.0,0
6889,2025-12-08,Abeokuta,Ogun,Rep 10,0.0,0
6890,2025-12-08,Abeokuta,Ogun,Rep 01,131647.5,1
6891,2025-12-08,Abeokuta,Ogun,Rep 21,0.0,0
6892,2025-12-08,Abeokuta,Ogun,Rep 10,57524.56,1
6893,2025-12-08,Ibadan North,Oyo,Rep 17,0.0,0
6894,2025-12-08,Ibadan North,Oyo,Rep 04,0.0,0
6895,2025-12-08,Ibadan North,Oyo,Rep 19,0.0,0
6896,2025-12-08,Ibadan North,Oyo,Rep 01,117766.67,1
6897,2025-12-09,Lagos Mainland,Lagos,Rep 06,165082.51,1
6898,2025-12-09,Lagos Mainland,Lagos,Rep 04,0.0,0
6899,2025-12-09,Lagos Mainland,Lagos,Rep 09,0.0,0
6900,2025-12-09,Lagos Mainland,Lagos,Rep 08,0.0,0
6901,2025-12-09,Lagos Mainland,Lagos,Rep 02,0.0,0
6902,2025-12-09,Lagos Mainland,Lagos,Rep 06,70203.51,1
6903,2025-12-09,Lagos Mainland,Lagos,Rep 19,81384.69,1
6904,2025-12-09,Lagos Mainland,Lagos,Rep 18,0.0,0
6905,2025-12-09,Lekki-Ajah,Lagos,Rep 18,130174.55,1
6906,2025-12-09,Lekki-Ajah,Lagos,Rep 20,116084.25,1
6907,2025-12-09,Lekki-Ajah,Lagos,Rep 16,0.0,0
6908,2025-12-09,Lekki-Ajah,Lagos,Rep 11,53298.37,1
6909,2025-12-09,Lekki-Ajah,Lagos,Rep 18,0.0,0
6910,2025-12-09,Ibadan North,Oyo,Rep 17,0.0,0
6911,2025-12-09,Ibadan North,Oyo,Rep 17,0.0,0
6912,2025-12-09,Ibadan North,Oyo,Rep 16,118268.09,1
6913,2025-12-10,Lagos Island,Lagos,Rep 13,0.0,0
6914,2025-12-10,Lagos Island,Lagos,Rep 13,158178.95,1
6915,2025-12-10,Lagos Island,Lagos,Rep 22,0.0,0
6916,2025-12-10,Lagos Island,Lagos,Rep 10,111058.77,1
6917,2025-12-10,Lagos Island,Lagos,Rep 14,253397.8,1
6918,2025-12-10,Lagos Island,Lagos,Rep 08,93257.58,1
6919,2025-12-10,Lagos Island,Lagos,Rep 03,0.0,0
6920,2025-12-10,Lagos Island,Lagos,Rep 17,0.0,0
6921,2025-12-10,Lagos Island,Lagos,Rep 16,0.0,0
6922,2025-12-10,Lekki-Ajah,Lagos,Rep 13,0.0,0
6923,2025-12-10,Lekki-Ajah,Lagos,Rep 22,0.0,0
6924,2025-12-10,Lekki-Ajah,Lagos,Rep 22,0.0,0
6925,2025-12-10,Lekki-Ajah,Lagos,Rep 07,0.0,0
6926,2025-12-10,Sagamu,Ogun,Rep 03,0.0,0
6927,2025-12-10,Ibadan South,Oyo,Rep 09,237893.73,1
6928,2025-12-10,Ibadan South,Oyo,Rep 17,0.0,0
6929,2025-12-10,Ibadan South,Oyo,Rep 19,161311.77,1
6930,2025-12-10,Ogbomosho,Oyo,Rep 19,0.0,0
6931,2025-12-11,Lagos Mainland,Lagos,Rep 07,0.0,0
6932,2025-12-11,Lagos Mainland,Lagos,Rep 10,76220.66,1
6933,2025-12-11,Lagos Mainland,Lagos,Rep 07,54023.35,1
6934,2025-12-11,Lagos Mainland,Lagos,Rep 08,0.0,0
6935,2025-12-11,Lagos Mainland,Lagos,Rep 03,190041.79,1
6936,2025-12-11,Lagos Mainland,Lagos,Rep 05,0.0,0
6937,2025-12-11,Lagos Mainland,Lagos,Rep 05,166832.76,1
6938,2025-12-11,Lagos Mainland,Lagos,Rep 16,0.0,0
6939,2025-12-11,Lagos Mainland,Lagos,Rep 08,0.0,0
6940,2025-12-11,Lagos Mainland,Lagos,Rep 15,0.0,0
6941,2025-12-11,Lagos Island,Lagos,Rep 20,0.0,0
6942,2025-12-11,Lagos Island,Lagos,Rep 02,63276.67,1
6943,2025-12-11,Lagos Island,Lagos,Rep 02,0.0,0
6944,2025-12-11,Abeokuta,Ogun,Rep 05,0.0,0
6945,2025-12-11,Abeokuta,Ogun,Rep 12,164966.56,1
6946,2025-12-11,Abeokuta,Ogun,Rep 01,0.0,0
6947,2025-12-11,Abeokuta,Ogun,Rep 04,567307.47,1
6948,2025-12-11,Abeokuta,Ogun,Rep 11,0.0,0
6949,2025-12-11,Ibadan South,Oyo,Rep 01,0.0,0
6950,2025-12-11,Ibadan South,Oyo,Rep 21,388528.96,1
6951,2025-12-11,Ibadan South,Oyo,Rep 10,0.0,0
6952,2025-12-11,Ibadan South,Oyo,Rep 03,52020.9,1
6953,2025-12-12,Lagos Island,Lagos,Rep 02,0.0,0
6954,2025-12-12,Lagos Island,Lagos,Rep 12,0.0,0
6955,2025-12-12,Lagos Island,Lagos,Rep 19,191473.74,1
6956,2025-12-12,Lagos Island,Lagos,Rep 02,0.0,0
6957,2025-12-12,Lagos Island,Lagos,Rep 01,0.0,0
6958,2025-12-12,Lagos Island,Lagos,Rep 12,0.0,0
6959,2025-12-12,Lagos Island,Lagos,Rep 02,0.0,0
6960,2025-12-12,Lekki-Ajah,Lagos,Rep 21,0.0,0
6961,2025-12-12,Lekki-Ajah,Lagos,Rep 16,0.0,0
6962,2025-12-12,Lekki-Ajah,Lagos,Rep 19,0.0,0
6963,2025-12-12,Lekki-Ajah,Lagos,Rep 10,0.0,0
6964,2025-12-12,Abeokuta,Ogun,Rep 19,0.0,0
6965,2025-12-12,Abeokuta,Ogun,Rep 15,0.0,0
6966,2025-12-12,Abeokuta,Ogun,Rep 09,0.0,0
6967,2025-12-12,Abeokuta,Ogun,Rep 12,0.0,0
6968,2025-12-12,Abeokuta,Ogun,Rep 11,238244.87,1
6969,2025-12-12,Abeokuta,Ogun,Rep 02,0.0,0
6970,2025-12-12,Sagamu,Ogun,Rep 19,0.0,0
6971,2025-12-12,Ibadan North,Oyo,Rep 01,166164.0,1
6972,2025-12-12,Ibadan North,Oyo,Rep 01,109603.25,1
6973,2025-12-12,Ibadan North,Oyo,Rep 01,0.0,0
6974,2025-12-12,Ibadan North,Oyo,Rep 14,0.0,0
6975,2025-12-12,Ibadan North,Oyo,Rep 01,0.0,0
6976,2025-12-12,Ibadan North,Oyo,Rep 22,0.0,0
6977,2025-12-12,Ibadan North,Oyo,Rep 05,36858.03,1
6978,2025-12-13,Lagos Island,Lagos,Rep 03,65572.16,1
6979,2025-12-13,Lagos Island,Lagos,Rep 08,0.0,0
6980,2025-12-13,Lagos Island,Lagos,Rep 06,0.0,0
6981,2025-12-13,Lagos Island,Lagos,Rep 03,0.0,0
6982,2025-12-13,Lagos Island,Lagos,Rep 01,0.0,0
6983,2025-12-13,Lagos Island,Lagos,Rep 18,0.0,0
6984,2025-12-13,Lagos Island,Lagos,Rep 21,88206.26,1
6985,2025-12-13,Lekki-Ajah,Lagos,Rep 03,55076.3,1
6986,2025-12-13,Lekki-Ajah,Lagos,Rep 12,0.0,0
6987,2025-12-13,Lekki-Ajah,Lagos,Rep 11,373481.97,1
6988,2025-12-13,Lekki-Ajah,Lagos,Rep 09,131911.27,1
6989,2025-12-13,Lekki-Ajah,Lagos,Rep 09,274120.95,1
6990,2025-12-13,Lekki-Ajah,Lagos,Rep 11,127948.64,1
6991,2025-12-13,Lekki-Ajah,Lagos,Rep 19,129754.04,1
6992,2025-12-13,Lekki-Ajah,Lagos,Rep 22,112404.93,1
6993,2025-12-13,Lekki-Ajah,Lagos,Rep 09,0.0,0
6994,2025-12-13,Lekki-Ajah,Lagos,Rep 13,0.0,0
6995,2025-12-13,Ibadan North,Oyo,Rep 22,158500.38,1
6996,2025-12-13,Ibadan North,Oyo,Rep 17,0.0,0
6997,2025-12-13,Ibadan North,Oyo,Rep 21,262538.96,1
6998,2025-12-13,Ibadan North,Oyo,Rep 22,78244.2,1
6999,2025-12-13,Ibadan South,Oyo,Rep 03,0.0,0
7000,2025-12-13,Ibadan South,Oyo,Rep 11,0.0,0
7001,2025-12-14,Lagos Mainland,Lagos,Rep 11,0.0,0
7002,2025-12-14,Lagos Mainland,Lagos,Rep 22,0.0,0
7003,2025-12-14,Lagos Mainland,Lagos,Rep 02,213171.66,1
7004,2025-12-14,Lagos Mainland,Lagos,Rep 09,0.0,0
7005,2025-12-14,Lagos Mainland,Lagos,Rep 03,0.0,0
7006,2025-12-14,Lagos Mainland,Lagos,Rep 07,0.0,0
7007,2025-12-14,Lagos Mainland,Lagos,Rep 12,152751.84,1
7008,2025-12-14,Lagos Mainland,Lagos,Rep 05,159353.65,1
7009,2025-12-14,Lagos Mainland,Lagos,Rep 15,0.0,0
7010,2025-12-14,Abeokuta,Ogun,Rep 20,0.0,0
7011,2025-12-14,Abeokuta,Ogun,Rep 02,151467.89,1
7012,2025-12-14,Abeokuta,Ogun,Rep 17,0.0,0
7013,2025-12-14,Abeokuta,Ogun,Rep 15,152922.52,1
7014,2025-12-14,Abeokuta,Ogun,Rep 14,0.0,0
7015,2025-12-14,Ibadan North,Oyo,Rep 17,0.0,0
7016,2025-12-14,Ibadan North,Oyo,Rep 14,168923.15,1
7017,2025-12-14,Ibadan North,Oyo,Rep 20,0.0,0
7018,2025-12-14,Ibadan North,Oyo,Rep 18,80328.51,1
7019,2025-12-14,Ibadan South,Oyo,Rep 09,245894.85,1
7020,2025-12-15,Lagos Mainland,Lagos,Rep 01,112252.27,1
7021,2025-12-15,Lagos Mainland,Lagos,Rep 09,0.0,0
7022,2025-12-15,Lagos Mainland,Lagos,Rep 02,0.0,0
7023,2025-12-15,Lagos Mainland,Lagos,Rep 03,0.0,0
7024,2025-12-15,Lagos Mainland,Lagos,Rep 06,54730.36,1
7025,2025-12-15,Lagos Island,Lagos,Rep 17,0.0,0
7026,2025-12-15,Lagos Island,Lagos,Rep 11,55761.76,1
7027,2025-12-15,Lagos Island,Lagos,Rep 06,0.0,0
7028,2025-12-15,Lekki-Ajah,Lagos,Rep 12,0.0,0
7029,2025-12-15,Lekki-Ajah,Lagos,Rep 13,94233.52,1
7030,2025-12-15,Lekki-Ajah,Lagos,Rep 16,0.0,0
7031,2025-12-15,Lekki-Ajah,Lagos,Rep 17,0.0,0
7032,2025-12-15,Lekki-Ajah,Lagos,Rep 10,57966.29,1
7033,2025-12-15,Lekki-Ajah,Lagos,Rep 22,88487.69,1
7034,2025-12-15,Lekki-Ajah,Lagos,Rep 14,0.0,0
7035,2025-12-15,Lekki-Ajah,Lagos,Rep 02,0.0,0
7036,2025-12-15,Lekki-Ajah,Lagos,Rep 05,110301.21,1
7037,2025-12-15,Lekki-Ajah,Lagos,Rep 03,126822.92,1
7038,2025-12-15,Lekki-Ajah,Lagos,Rep 09,0.0,0
7039,2025-12-15,Ibadan North,Oyo,Rep 08,67513.08,1
7040,2025-12-16,Lagos Mainland,Lagos,Rep 04,0.0,0
7041,2025-12-16,Lagos Mainland,Lagos,Rep 03,0.0,0
7042,2025-12-16,Lagos Mainland,Lagos,Rep 16,190467.86,1
7043,2025-12-16,Lagos Mainland,Lagos,Rep 05,0.0,0
7044,2025-12-16,Lagos Mainland,Lagos,Rep 21,254713.11,1
7045,2025-12-16,Lagos Mainland,Lagos,Rep 08,200476.36,1
7046,2025-12-16,Lagos Mainland,Lagos,Rep 08,86139.33,1
7047,2025-12-16,Abeokuta,Ogun,Rep 19,0.0,0
7048,2025-12-16,Abeokuta,Ogun,Rep 05,0.0,0
7049,2025-12-16,Abeokuta,Ogun,Rep 11,0.0,0
7050,2025-12-16,Ibadan South,Oyo,Rep 07,125596.07,1
7051,2025-12-16,Ibadan South,Oyo,Rep 16,26554.08,1
7052,2025-12-16,Ibadan South,Oyo,Rep 15,0.0,0
7053,2025-12-16,Ibadan South,Oyo,Rep 19,0.0,0
7054,2025-12-16,Ibadan South,Oyo,Rep 04,0.0,0
7055,2025-12-16,Ogbomosho,Oyo,Rep 22,0.0,0
7056,2025-12-17,Lagos Island,Lagos,Rep 21,0.0,0
7057,2025-12-17,Ibadan North,Oyo,Rep 11,0.0,0
7058,2025-12-17,Ibadan North,Oyo,Rep 15,95614.9,1
7059,2025-12-17,Ibadan North,Oyo,Rep 03,0.0,0
7060,2025-12-17,Ibadan North,Oyo,Rep 07,0.0,0
7061,2025-12-17,Ibadan North,Oyo,Rep 12,0.0,0
7062,2025-12-17,Ogbomosho,Oyo,Rep 15,0.0,0
7063,2025-12-18,Lagos Mainland,Lagos,Rep 15,0.0,0
7064,2025-12-18,Lagos Mainland,Lagos,Rep 03,161107.59,1
7065,2025-12-18,Lagos Mainland,Lagos,Rep 11,75272.45,1
7066,2025-12-18,Lagos Mainland,Lagos,Rep 06,99189.54,1
7067,2025-12-18,Lagos Mainland,Lagos,Rep 18,0.0,0
7068,2025-12-18,Lagos Island,Lagos,Rep 08,0.0,0
7069,2025-12-18,Lagos Island,Lagos,Rep 05,0.0,0
7070,2025-12-18,Lagos Island,Lagos,Rep 20,0.0,0
7071,2025-12-18,Lagos Island,Lagos,Rep 17,220045.31,1
7072,2025-12-18,Lagos Island,Lagos,Rep 05,49891.64,1
7073,2025-12-18,Lekki-Ajah,Lagos,Rep 16,0.0,0
7074,2025-12-18,Lekki-Ajah,Lagos,Rep 11,0.0,0
7075,2025-12-18,Lekki-Ajah,Lagos,Rep 10,0.0,0
7076,2025-12-18,Lekki-Ajah,Lagos,Rep 13,120739.17,1
7077,2025-12-18,Lekki-Ajah,Lagos,Rep 14,0.0,0
7078,2025-12-18,Lekki-Ajah,Lagos,Rep 10,0.0,0
7079,2025-12-18,Lekki-Ajah,Lagos,Rep 04,0.0,0
7080,2025-12-18,Abeokuta,Ogun,Rep 22,0.0,0
7081,2025-12-18,Abeokuta,Ogun,Rep 12,0.0,0
7082,2025-12-18,Ibadan North,Oyo,Rep 04,0.0,0
7083,2025-12-18,Ibadan North,Oyo,Rep 17,0.0,0
7084,2025-12-18,Ibadan North,Oyo,Rep 20,153276.3,1
7085,2025-12-18,Ibadan North,Oyo,Rep 17,0.0,0
7086,2025-12-18,Ibadan North,Oyo,Rep 20,87506.77,1
7087,2025-12-18,Ibadan North,Oyo,Rep 21,162154.74,1
7088,2025-12-18,Ibadan North,Oyo,Rep 09,0.0,0
7089,2025-12-18,Ibadan North,Oyo,Rep 08,0.0,0
7090,2025-12-18,Ibadan North,Oyo,Rep 01,0.0,0
7091,2025-12-19,Lagos Mainland,Lagos,Rep 11,0.0,0
7092,2025-12-19,Lagos Mainland,Lagos,Rep 12,84621.83,1
7093,2025-12-19,Lagos Mainland,Lagos,Rep 02,0.0,0
7094,2025-12-19,Lagos Mainland,Lagos,Rep 06,146635.0,1
7095,2025-12-19,Lagos Mainland,Lagos,Rep 09,0.0,0
7096,2025-12-19,Lagos Mainland,Lagos,Rep 04,0.0,0
7097,2025-12-19,Lagos Mainland,Lagos,Rep 20,0.0,0
7098,2025-12-19,Lagos Mainland,Lagos,Rep 09,0.0,0
7099,2025-12-19,Lagos Mainland,Lagos,Rep 10,0.0,0
7100,2025-12-19,Lagos Island,Lagos,Rep 06,0.0,0
7101,2025-12-19,Lagos Island,Lagos,Rep 17,0.0,0
7102,2025-12-19,Lagos Island,Lagos,Rep 02,0.0,0
7103,2025-12-19,Lagos Island,Lagos,Rep 16,46854.6,1
7104,2025-12-19,Lagos Island,Lagos,Rep 10,0.0,0
7105,2025-12-19,Lagos Island,Lagos,Rep 17,0.0,0
7106,2025-12-19,Lagos Island,Lagos,Rep 06,0.0,0
7107,2025-12-19,Lagos Island,Lagos,Rep 04,232884.41,1
7108,2025-12-19,Lagos Island,Lagos,Rep 04,0.0,0
7109,2025-12-19,Abeokuta,Ogun,Rep 01,0.0,0
7110,2025-12-19,Abeokuta,Ogun,Rep 06,156596.67,1
7111,2025-12-19,Abeokuta,Ogun,Rep 07,72710.16,1
7112,2025-12-19,Abeokuta,Ogun,Rep 06,0.0,0
7113,2025-12-19,Ibadan South,Oyo,Rep 06,0.0,0
7114,2025-12-19,Ibadan South,Oyo,Rep 09,0.0,0
7115,2025-12-19,Ibadan South,Oyo,Rep 18,0.0,0
7116,2025-12-19,Ibadan South,Oyo,Rep 17,127686.03,1
7117,2025-12-19,Ibadan South,Oyo,Rep 15,0.0,0
7118,2025-12-20,Lagos Mainland,Lagos,Rep 02,57700.64,1
7119,2025-12-20,Lagos Mainland,Lagos,Rep 07,0.0,0
7120,2025-12-20,Lagos Mainland,Lagos,Rep 10,0.0,0
7121,2025-12-20,Lagos Mainland,Lagos,Rep 04,372608.03,1
7122,2025-12-20,Lagos Mainland,Lagos,Rep 17,0.0,0
7123,2025-12-20,Lagos Mainland,Lagos,Rep 16,0.0,0
7124,2025-12-20,Lagos Island,Lagos,Rep 16,152913.82,1
7125,2025-12-20,Lagos Island,Lagos,Rep 03,150859.22,1
7126,2025-12-20,Lagos Island,Lagos,Rep 20,0.0,0
7127,2025-12-20,Lagos Island,Lagos,Rep 16,0.0,0
7128,2025-12-20,Lagos Island,Lagos,Rep 03,0.0,0
7129,2025-12-20,Lagos Island,Lagos,Rep 22,0.0,0
7130,2025-12-20,Lagos Island,Lagos,Rep 18,0.0,0
7131,2025-12-20,Lagos Island,Lagos,Rep 17,0.0,0
